YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/2006 12:00:00 AM,00612PRPCMPR681,PREPA-CAMBALACHE COMBUSTION TURBINE PLANT,PR-681 KM. 0.5,ARECIBO,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,0.3,,,,,,,0.3,0,0.68,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.4732, -66.6999)"
01/01/2006 12:00:00 AM,00920PRPSNMERCA,PREPA - SAN JUAN STEAM PLANT,MERCADO CENTRAL AVE ZONA PORTUARIA RD PR-28,SAN JUAN,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.4,0.65,0,0,0,0,0,0,0,0,0,1.05,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,1.05,,,1.1,,0,,,,,,,1.1,0,0.99,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.428003, -66.106833)"
01/01/2006 12:00:00 AM,00777MGNMNRD31K,AMGEN MANUFACTURING  LTD,RD 31 KM 24.6,JUNCOS,PR,,,NO,,,,,,,325414,325414,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,158,0,0,0,0,0,0,0,0,0,0,158,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,158,,,158,,,,,,,,,158,,1.34,AMGEN INC,NA,"(18.2375, -65.907)"
01/01/2006 12:00:00 AM,00629CHLLNRD874,EATON CORP,RD 874 KM 1.1 TORRECILLA ALTA,CANOVANAS,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,9300,,,,9300,,,0,0,,,0,0,0,0,0,,,,,,,,,9300,,,9300,,0.64,EATON CORP,4155818,"(18.386337, -65.920442)"
01/01/2006 12:00:00 AM,00920TXCDPRD28P,PC PUERTO RICO LLC,RD 28 PUEBLO VIEJO WARD,GUAYNABO,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,1.66,529.99,0,0,0,0,0,0,0,0,0,0,531.65,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,531.65,,,531.65,,,,,,,,,531.65,,,NA,NA,"(18.423218, -66.10706)"
01/01/2006 12:00:00 AM,00920PRPSNMERCA,PREPA - SAN JUAN STEAM PLANT,MERCADO CENTRAL AVE ZONA PORTUARIA RD PR-28,SAN JUAN,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,2.6,9.3,0,0,0,0,0,0,0,0,0,11.9,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,11.9,,,11.9,,0,,,,,,,11.9,0,0.99,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.428003, -66.106833)"
01/01/2006 12:00:00 AM,00705BXTRHMERCE,BAXTER HEALTHCARE OF PUERTO RICO,RD 721 KM. 0.3 MERCEDITA SERRALLEZ RD,AIBONITO,PR,,,NO,,,,,,,339112,339112,,,,,1.31E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,,0,0,,,,,,,,,,,,,,,,,,0,,,166689,,188486,355175,,,0,0,,,0,0,0,0,250,,,108,,,,,97136,355175,,,452419,,1.03,BAXTER INTERNATIONAL INC,5083209,"(18.137284, -66.259279)"
01/01/2006 12:00:00 AM,00751STRTCRD701,STERI-TECH INC,RD 701 KM. 0.7 SALINAS INDUSTRIAL PARK,SALINAS,PR,,,NO,,,,,,,339112,339112,,,,,1.31E+12,ETHYLENE OXIDE,75218,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,500,,,,45837,,46337,,0,NA,NA,"(17.97139, -66.30027)"
01/01/2006 12:00:00 AM,00655LTSDLSTATE,LATAS DE ALUMINIO BALL INC,STATE RD #3 KM 1408,GUAYAMA,PR,,,NO,,,,,,,332431,332431,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,,0.13,,,,,,,,,,,0.04,,,,,,,0.04,,,,,,0,,,0,0,,,0,0,0,0,0.17,,,,0.17,,,,,,,,0.17,,0.99,BALL CORP,6419147,"(17.960801, -66.13461)"
01/01/2006 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,NO,,,,,,,325320,325320,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,0.85,BASF CORP,71014385,"(18.437222, -66.475388)"
01/01/2006 12:00:00 AM,00936SNJNCKM267,ESSROC SAN JUAN INC,KM 26.7 STATE HWY #2,DORADO,PR,,,NO,,,,,,,327310,327310,212312,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,ESSROC CEMENT CORP,NA,"(18.4, -66.3065)"
01/01/2006 12:00:00 AM,00740STNRCPTORE,"STANRIC, INC.",RD 195 KM. 1.5 PUERTO REAL INDUSTRIAL PARK,FAJARDO,PR,,,NO,,,,,,,423120,423120,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.76,0,0,0,0,0,0,0,0,0,0,0.76,0,,0,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,0,,,0,0,0,0,0.76,,,0.76,,,,,,0,,,0.76,,1.84,STANDARD MOTOR PRODUCTS,1315266,"(18.330512, -65.64462)"
01/01/2006 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.6,0.6,0,0,0,0,0,0,0,0,0,1.2,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,1.2,,,1.2,,0,,,,,,,1.2,0,1.08,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2006 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,1400,6700,0,0,0,0,0,0,0,0,0,0,8100,,52,0,,,,,,,,,,,,,,,,,240000,240000,,,,,,0,,,0,0,,62000,0,0,0,62000,248100,,,6100,,240000,,,,,,60058,306158,2000,0.79,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2006 12:00:00 AM,00950PRPPLPR165,PREPA - PALO SECO STEAM PLANT,PR-165 KM. 31.8,TOA BAJA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,40.9,7,0,0,0,0,0,0,0,0,0,47.9,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,47.9,,,47.9,,0,,,,,,,47.9,0,1.08,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.456057, -66.146833)"
01/01/2006 12:00:00 AM,00630TCHRFRD3KM,TECH AEROFOAM PRODUCTS INTERNATIONAL INC,STATE RD PR-3  KM 127,CAROLINA,PR,,,NO,,,,,,,326150,326150,,,,,1.31E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,NO,TRI,NO,0,YES,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,500,,,100,,,,,,,,,100,,1,TECH AEROFOAM PRODUCTS INTERNATIONAL INC,83602326,"(18.373889, -65.941111)"
01/01/2006 12:00:00 AM,00791SMLSS3ST83,SEAMLESS TEXTILES,RD #3 KM. 83.6,HUMACAO,PR,,,NO,,,,,,,INVALD,INVALD,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0.062,0.006,0,0,0,0,0,0,0,0,0,0,0.068,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.068,,,,,,,,,,,,0,,,HANES BRANDS INC.,621454722,"(18.138472, -65.827179)"
01/01/2006 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,53,2,0,0,0,0,0,0,0,0,0,0,55,,560,0,,,,,,,,,,,,,,,,,51000,51000,,,,,,0,62000,,62000,0,,,0,0,0,0,51055,,,55,,51000,,62000,,,,560,113615,,1.08,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2006 12:00:00 AM,00951HLSMDRD2KM,HOLSUM DE PUERTO RICO INC,RD 2 BO CANDELARIA KM 201,TOA BAJA,PR,,,NO,,,,,,,311812,311812,311821,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,0.2,NA,NA,"(18.408056, -66.2375)"
01/01/2006 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0.23,0,0,0,0,0,0,0,0,0,0,0.23,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.23,,,0.23,,,,,,,,,0.23,,0.7,PFIZER INC,1326495,"(18.432819, -66.571055)"
01/01/2006 12:00:00 AM,00671KYPHRPRIDC,SCHERING-PLOUGH PRODUCTS LLC,ST #183 KM 183 PRIDCO INDL PARK,LAS PIEDRAS,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,18672,85460,0,0,0,0,0,0,0,0,0,0,104132,,5,0,,,,,,,,,,,,,,,,,,0,,,2258,,,2258,,,0,0,42180,,0,0,0,42180,104132,,,104132,,,,,,3600,,42180,149912,0,0.64,SCHERING-PLOUGH CORP,54554290,"(18.183292, -65.878497)"
01/01/2006 12:00:00 AM,00764CRBGPSTRD6,GE INDUSTRIAL OF PR LLC,"URB. CABO CARIBE INDUSTRIAL PARK, #30 ST A",VEGA BAJA,PR,,,NO,,,,,,,335311,335311,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,1.3,0.76,0,0,0,0,0,0,0,0,0,0,2.06,0,,0,,,,,,,,,,,,,,,,,,0,,336,,,,336,,,0,0,,,0,0,0,0,2.06,,,2.06,,,,,,336,,,338.06,0,1.63,GENERAL ELECTRIC CO (GE CO),1367960,"(18.455996, -66.392966)"
01/01/2006 12:00:00 AM,00762WNSLLKM11R,UNITED CARIBEAN CONTAINER LTD,KM 11 RD 690,VEGA ALTA,PR,,,NO,,,,,,,327213,327213,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,1.04,UNITED CARIBEAN CONTAINER LTD,864381983,"(18.43416, -66.33388)"
01/01/2006 12:00:00 AM,00629CHLLNRD874,EATON CORP,RD 874 KM 1.1 TORRECILLA ALTA,CANOVANAS,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,5200,,,,5200,,,0,0,,,0,0,0,0,0,,,,,,,,,5200,,,5200,,0.64,EATON CORP,4155818,"(18.386337, -65.920442)"
01/01/2006 12:00:00 AM,00985CPNTS65INF,AKZO NOBEL PAINTS LLC,65TH INFANTRY AVE KM. 13.4,CAROLINA,PR,,,NO,,,,,,,325510,325510,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,,0,,11,,,,,,,,,,,,,0.19,,,11.19,,,,,,0,,,0,0,,,0,0,0,0,11.21,,,0.02,,11.19,,,5,,,,16.21,,1.17,AKZO NOBEL PAINTS INC.,185492550,"(18.375115, -65.939159)"
01/01/2006 12:00:00 AM,00701DPNTPHIGHW,BRISTOL-MYERS SQUIBB HOLDINGS PHARMA LTD LIABILITY CO,RD 686 KM 2.3,MANATI,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,BRISTOL-MYERS SQUIBB CO,1288497,"(18.4572, -66.47)"
01/01/2006 12:00:00 AM,00735PRPDGPR03K,PREPA-DAGUAO GAS TURBINES POWE R PLANT,PR-03 KM 583,CEIBA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,17.5,0,0,0,0,0,0,0,0,0,0,17.5,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,17.5,,,17.5,,,,,,,,,17.5,0,0.26,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.241, -65.6591)"
01/01/2006 12:00:00 AM,00921SVCRB1CASI,VETERANS AFFAIR CARRIBEAN HEALTHCARE SYSTEMS,10 CASIA ST,SAN JUAN,PR,,,YES,,,,,,,622110,622110,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,1015,,,,1015,,,0,0,,,0,0,0,0,0,,,,,,,,,1015,,,1015,,0,US DEPARTMENT OF VETERANS AFFAIRS,NA,"(18.396118, -66.068735)"
01/01/2006 12:00:00 AM,00706BXTRFCARR3,FENWAL INTERNATIONAL INC,RD 357 KM 0.8,MARICAO,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,13.7,0,0,0,0,0,0,0,0,0,0,13.7,,0.1,0,,,,,,,,,,,,,,,,,,0,,,,,49461,49461,,,0,0,,,0,0,0,0,13.7,,,13.7,,,,,,49461,,,49474.7,13.7,0.88,FENWAL INTERNATIONAL INC,NA,"(18.18642, -66.985694)"
01/01/2006 12:00:00 AM,00707CRBGNSTATE,GE INDUSTRIAL OF PR LLC,STATE RD 3 KM 1226,PATILLAS,PR,,,NO,,,,,,,335314,335314,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,6.1,0,0,0,0,0,0,0,0,0,0,6.1,0,,0,,,,,,,,,,,,,,,,,,0,,17275,,,,17275,,,0,0,,,0,0,0,0,6.1,,,6.1,,,,,,17275,,,17281.1,0,1.05,GE CO,1367960,"(17.984884, -66.003632)"
01/01/2006 12:00:00 AM,00617MRCKSSTATE,MSD INTERNATIONAL GMBH (PR BRANCH) LLC,RD NO 2 KM 56.7 BO TRINIDAD,BARCELONETA,PR,,,NO,,,,,,,325411,325411,325412,,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,1310,8,0,0,0,0,0,0,0,0,0,0,1318,,12.81,0,,,,,,,,,,,,,,,,,,0,,,,,,0,88540,352279,440819,0,,,0,0,0,0,1318,,,1318,,,,440818,,,665321,12.81,1107469.81,,1.81,MERCK & CO INC,1317064,"(18.425944, -66.546939)"
01/01/2006 12:00:00 AM,00617BRSTLSTATE,BRISTOL-MYERS SQUIBB MANUFACTU RING CO,STATE RD # 2 KM 54.6,BARCELONETA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,7988,9228,0,0,0,0,0,0,0,0,0,0,17216,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,1597351,434852,0,0,0,2032203,17216,,,17366,,,,,111126,,399833,2031913,2560238,150,1.23,BRISTOL-MYERS SQUIBB CO,1288497,"(18.430132, -66.563955)"
01/01/2006 12:00:00 AM,00692CRBGNSTATE,GE INDUSTRIAL OF PR LLC,STATE RD # 2 KM. 30.1,VEGA ALTA,PR,,,NO,,,,,,,335311,335311,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,0,,6859,,,,6859,,,0,0,,,0,0,0,0,1,,,1,,,,,,6859,,,6860,,1.09,GENERAL ELECTRIC CO (GE CO),1367960,"(18.414392, -66.322947)"
01/01/2006 12:00:00 AM,00603SYMMTLAMNT,SYMMETRICON PUERTO RICO LIMITED,LA MONTAÄÂA INDUSTRIAL PARK ST B LOT 52,AGUADILLA,PR,,,NO,,,,,,,334210,334210,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,3800,,,,3800,,,0,0,,,0,0,0,0,0,,,,,,,,,3800,,,3800,,0.5,SYMMETRICON INC,8248593,"(18.456388, -67.138333)"
01/01/2006 12:00:00 AM,00640WSTNGROADN,EATON ELECTRICAL OF PUERTO RICO INC,RD 14 KM. 32,COAMO,PR,,,NO,,,,,,,335314,335314,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,EATON CORP,830991832,"(18.06955, -66.362308)"
01/01/2006 12:00:00 AM,00640WSTNGROADN,EATON ELECTRICAL OF PUERTO RICO INC,RD 14 KM. 32,COAMO,PR,,,NO,,,,,,,335314,335314,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,0,,5,,,,5,,,0,0,,,0,0,0,0,1,,,1,,,,,,5,,,6,,0.7,EATON CORP,830991832,"(18.06955, -66.362308)"
01/01/2006 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,,,,,,,335931,335931,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,13208,,,,13208,,,0,0,,,0,0,0,0,0,,,,,,,,,13208,,,13208,,1.05,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2006 12:00:00 AM,00603HWLTTSTATE,HEWLETT-PACKARD CARIBE BV SITE,HWY 110 N KM 5.1,AGUADILLA,PR,,,NO,,,,,,,334111,334111,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,22173,,,,22173,,,0,0,,,0,0,0,0,0,,,,,,,,,22173,,,22173,,0.96,HEWLETT-PACKARD CO,9122532,"(18.486887, -67.111292)"
01/01/2006 12:00:00 AM,00674SFTYKKM510,"SAFETY-KLEEN ENVIROSYSTEM CO OF PUERTO RICO,INC.",HWY #2 KM. 51,MANATI,PR,,,NO,,,,,,,562112,562112,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,120,0,0,0,0,0,0,0,0,0,0,120,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,120,,,120,,,,,,,,,120,,0.67,SAFETY-KLEEN CORP,53976551,"(18.430874, -66.506619)"
01/01/2006 12:00:00 AM,00674SFTYKKM510,"SAFETY-KLEEN ENVIROSYSTEM CO OF PUERTO RICO,INC.",HWY #2 KM. 51,MANATI,PR,,,NO,,,,,,,562112,562112,,,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,0,251,0,0,0,0,0,0,0,0,0,0,251,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,101770,,101770,0,,,13931,0,0,13931,251,,,251,,,,101771,,,2759,13931,118712,,0.71,SAFETY-KLEEN CORP,53976551,"(18.430874, -66.506619)"
01/01/2006 12:00:00 AM,00612BTTRYRD2KM,BATTERY RECYCLING CO INC,"RD PR-2, KM. 72.2 CAMBALACHE WARD",ARECIBO,PR,,,NO,,,,,,,331492,331492,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,3.07,872.36,0,0,0,0,0,0,0,0,0,0,875.43,5.14,,5.14,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,880.57,,,875.43,,5.14,,,72735.43,,,,73616,,1.17,NA,NA,"(18.453603, -66.694099)"
01/01/2006 12:00:00 AM,00628LLLLY65THI,LILLY DEL CARIBE INC CAROLIN A,430 CALLE FABRIL,CAROLINA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,127,0,0,0,127,0,,,0,,,,,,,,127,127,,1.47,ELI LILLY & CO,6421325,"(18.375196, -65.947647)"
01/01/2006 12:00:00 AM,00965SSCTBSTATE,TOTAL GUAYNABO BULK TERMINAL,STATE RD NO. 28 KM. 0..8,GUAYNABO,PR,,,NO,,,,,,,424710,424710,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,35.17,447.87,0,0,0,0,0,0,0,0,0,0,483.04,,0,0,,,,,,,,,,,,,,,17.3,,,17.3,,,,,,0,,,0,0,,,0,0,0,0,500.34,,,483.04,,17.3,,,,,,,500.34,,0,TOTAL HOLDINGS USA INC,90432527,"(18.425225, -66.106555)"
01/01/2006 12:00:00 AM,00771CTLRH50JES,EATON CORP LAS PIEDRAS,CARRETERA 183 KM 20.3,LAS PIEDRAS,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,0,750,0,0,0,0,0,0,0,0,0,0,750,,0,0,,,,,,,,,,,32400,,,,,,,32400,,,,,,0,,,0,0,,,0,0,0,0,33150,,,750,32400,,,,,,,,33150,,0.9,EATON CORP,144838419,"(18.176389, -65.873889)"
01/01/2006 12:00:00 AM,00656DCRBNBOMAG,PREPA-SOUTH COAST POWER PLANT,PR-127 KM 15.7,GUAYANILLA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.8,,,0.8,,0,,,,,,,0.8,0,0.95,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(18.0001, -66.7536)"
